name,ra,dec,gal_l,gal_b,W1mag,W2mag,Gmag,BPmag,RPmag,log(fx),P_QSO,z_phot
2CXO J055028.4-570133,87.61889146125873,-57.02615313905538,265.312195,-30.654785,15.813,14.699,19.779166877166748,19.90485130966568,19.553013219904894,-13.510682815045332,0.8780487804878049,1.4646049643787016
2CXO J055047.6-570702,87.69856733141756,-57.11739101277682,265.421082,-30.617067,15.349,14.497,19.21330091399002,19.28816662483215,18.945897966587065,-13.303120986882572,0.902439024390244,1.1006425517322656
2CXO J055057.9-570720,87.74160420701565,-57.122539816188926,265.428704,-30.59406,14.729,14.024,19.91483808269882,19.78542015999794,18.745828412833212,-9999.0,0.6585365853658537,1.534228975738066
2CXO J055105.9-570855,87.77511132341323,-57.148801764240275,265.460446,-30.577518,16.339,15.329,20.390557392026903,20.77301260881424,19.838144396209717,-13.131217171336887,0.975609756097561,1.3428446684678672
2CXO J055121.8-571027,87.84106356221622,-57.174402093299534,265.49268,-30.5434,16.276,14.993,19.990071810899735,19.93217914806938,19.635844334244727,-13.78849336226174,0.926829268292683,1.3183224579578035
2CXO J055135.7-565651,87.89891232667867,-56.94764946133663,265.23231,-30.497597,15.668,14.741,20.312759487689977,20.75188772490692,19.8746370739336,-13.396484777754548,0.8048780487804879,1.126685962129662
2CXO J055152.4-570940,87.96837193147513,-57.16149384650333,265.482771,-30.473701,16.818,15.975,20.029617838443755,20.021902547798156,19.63875531401825,-13.939333421242996,0.8048780487804879,1.9906803945443787
2CXO J055213.6+024209,88.05688995992796,2.7027258863438455,203.620909,-11.866276,14.941,13.791,17.875627802764892,17.67135338191223,17.613273077163697,-13.152996638735921,0.6829268292682927,1.6060146293995856
2CXO J055220.9-210333,88.08731601647935,-21.059259078999514,226.111167,-22.062593,16.014,15.323,19.25401422894764,19.430045164494516,18.83504798723364,-13.20046358340568,1.0,1.817392862340504
2CXO J055223.8-570114,88.09941600133419,-57.02087018268275,265.325443,-30.393434,15.829,14.839,20.125563603839876,20.046959207956313,19.6627318299675,-9999.0,0.951219512195122,1.4411000640618101
2CXO J055234.8-571425,88.14518582435744,-57.240441198880866,265.581334,-30.383238,15.271,14.728,20.49384235847092,20.25046285200882,18.84770751593971,-13.331724735090168,0.902439024390244,1.9346317654129046
2CXO J055242.0-334148,88.17506357692707,-33.69682264111436,239.222388,-26.147339,15.4,15.38,20.7216525000782,20.723395968413353,20.14038427369404,-14.340179790569378,0.6829268292682927,1.822720239740043
2CXO J055245.9-692628,88.19146867518361,-69.44136227640412,279.73538,-30.403253,15.221,15.116,20.366405854616165,20.347755383455276,19.083251625940324,-12.951333230606933,0.5609756097560976,1.4066937036239309
2CXO J055332.1-334908,88.3839328972449,-33.81900107633039,239.407645,-26.015444,16.428,15.664,19.83847034174299,19.977286287727356,19.482474946344375,-13.762597195205746,0.975609756097561,2.4668740438198586
